date_time,turnoverRatio,transactionAmount,pe_ttm,pe,pb,ps,pcf
s8d951,0.291,4297.0,21.3393,20.3242,5.1043,4.2525,-81.9875
s9d951,1.3371,16049.0,5.5481,5.9587,3.4578,1.0791,10.3794
s10d951,1.8048,10123.0,33.2966,31.73,2.245,2.4845,-115.4692
s11d951,0.2449,3151.0,21.3237,19.8013,3.6437,4.3013,88.4248
s12d951,2.2901,11239.0,8.3817,7.9343,2.4503,0.9859,16.6159
s13d951,0.0706,7864.0,50.5516,49.9311,16.5429,12.2993,62.9365
s14d951,0.5573,3227.0,25.2912,23.538,1.739,3.0387,250.3927
s15d951,0.9307,3515.0,25.9638,23.1374,2.7608,2.5915,55.3185
s16d951,0.2166,3810.0,123.198,24.4856,1.4881,1.4619,44.5138
s17d951,0.1112,742.0,-58.9468,-39.8966,1.239,1.8588,-41.5401
s18d951,0.5961,8563.0,21.233,20.3793,4.7637,3.7844,21.5944
s19d951,1.9105,8677.0,33.9133,36.0508,3.1757,3.0058,112.7911
s20d951,0.9867,9809.0,17.628,17.6122,3.5568,2.1101,-56.3233
s21d951,0.1637,4648.0,47.2167,43.6663,5.5064,3.5417,66.9642
s22d951,0.7533,4255.0,36.028,45.9111,3.3337,3.4798,23.4875
s23d951,1.5195,9459.0,22.2299,20.1961,3.0207,5.0046,30.2654
s24d951,0.2078,1102.0,-53.4949,54.3159,2.6538,4.9545,271.9804
s25d951,5.0511,22978.0,19.7663,19.7772,3.2429,3.8241,62.1779
s26d951,0.8083,16448.0,104.9289,89.5287,4.9903,3.6458,-10.213
s27d951,0.2669,3406.0,38.0451,29.5286,13.0426,3.8848,47.5822
s28d951,0.2158,13274.0,27.052,26.1094,8.4111,11.748,88.3096
s29d951,0.3948,6279.0,17.5698,21.7583,3.3953,6.0798,213.5977
s30d951,0.1294,1359.0,41.4472,37.821,1.0493,0.4098,-3.2344
s31d951,0.6853,2498.0,-13.9365,-10.8972,1.1859,0.8748,-6.3948
s32d951,1.4284,4426.0,34.3324,31.8679,6.4847,10.8015,397.8066
s33d951,0.3272,13052.0,15.8053,15.5067,3.2758,3.345,33.0512
s34d951,0.1,4420.0,10.2351,11.0366,2.3064,0.6364,22.6868
s35d951,0.3066,6161.0,33.8776,18.0695,2.7096,1.6049,23.1843
s36d951,0.5235,4341.0,24.193,25.237,4.6942,6.3592,-34.8139
s37d951,0.2214,2041.0,24.16,23.1931,2.5484,4.6245,301.0781
s38d951,0.4684,6307.0,25.307,27.0052,7.103,5.9524,-622.834
s39d951,0.1866,1374.0,20.8418,21.6654,1.6611,0.9463,74.9707
s40d951,2.0221,14671.0,31.723,26.6124,5.2737,3.8892,108.3511
s41d951,0.4408,6966.0,22.123,22.0818,4.0305,1.9934,50.149
s42d951,0.3809,4615.0,10.2007,9.5885,1.5848,0.2248,8.6945
s43d951,0.099,3092.0,32.2701,25.3046,5.6831,1.0431,53.5426
s44d951,3.285,15268.0,254.4948,-100.2564,2.1352,9.4279,-47.2564
s45d951,0.2834,2187.0,15.3106,13.5078,1.2166,0.5412,12.5236
s46d951,0.3975,16214.0,21.9567,18.9136,5.4435,6.3498,-390.696
s47d951,0.2143,6574.0,20.0069,19.6259,2.7712,2.3118,-277.6835
s48d951,1.8534,7216.0,23.4186,22.6713,1.8961,1.7332,-55.6216
s49d951,0.4139,5755.0,49.024,39.287,3.2848,1.2502,219.6594
s50d951,0.3178,2190.0,19.7213,17.9479,2.2334,1.0281,-16.6578
s51d951,14.0263,50744.0,32.0823,17.0208,2.0041,0.9273,18.6967
s52d951,0.7308,15815.0,25.3866,25.6996,5.5631,3.5344,946.1407
s53d951,0.7156,3663.0,8.5276,8.0044,1.7157,0.3187,-41.4132
s0d952,0.6117,4245.0,23.3334,52.6887,1.4158,1.9685,-433.4761
s1d952,0.1507,3192.0,29.4501,25.9022,4.6985,3.0161,83.3421
s2d952,0.1586,4714.0,41.7002,40.0648,6.7529,4.8363,-969.1825
s3d952,2.2179,6704.0,15.7122,13.7721,1.5025,0.5398,-37.3225
s4d952,2.6203,26239.0,34.9718,29.0775,3.9023,2.8951,-102.1873
s5d952,0.6657,5489.0,28.2653,31.1147,4.3036,5.9556,-488.2541
s6d952,0.4314,12618.0,5.2416,4.9092,1.2955,0.4343,123.0597
s7d952,0.514,9471.0,21.236,20.8829,5.0265,6.7934,-211.4374
s8d952,0.2837,4412.0,21.5797,20.5531,5.1618,4.3004,-82.911
s9d952,0.8951,9711.0,5.4738,5.8789,3.4114,1.0646,10.2403
s10d952,1.3158,8386.0,33.0845,31.5279,2.2307,2.4686,-114.7337
s11d952,0.2783,2904.0,21.5549,20.016,3.6832,4.348,89.3835
s12d952,1.5855,8336.0,8.287,7.8447,2.4227,0.9747,16.4281
s13d952,0.0601,6164.0,50.5913,49.9704,16.5559,12.309,62.986
s14d952,0.4455,1950.0,25.1121,23.3713,1.7267,3.0172,248.6201
s15d952,0.9583,3001.0,25.7299,22.929,2.7359,2.5682,54.8202
s16d952,0.1463,2684.0,122.9867,24.4436,1.4855,1.4593,44.4374
s17d952,0.0582,459.0,-58.9468,-39.8966,1.239,1.8588,-41.5401
s18d952,0.4939,6958.0,21.2254,20.372,4.762,3.7831,21.5866
s19d952,1.8658,7774.0,33.5411,35.6552,3.1408,2.9728,111.5533
s20d952,0.5955,5779.0,17.4318,17.4162,3.5173,2.0866,-55.6966
s21d952,0.1911,4439.0,47.9316,44.3275,5.5897,3.5953,67.9781
s22d952,0.3841,2874.0,36.13,46.0412,3.3432,3.4897,23.5541
s23d952,1.4972,8164.0,22.3794,20.3319,3.041,5.0383,30.469
s24d952,1.5604,7004.0,-54.4709,55.3069,2.7022,5.0449,276.9427
s25d952,2.4262,11040.0,19.6001,19.6109,3.2157,3.7919,61.655
s26d952,0.4833,9856.0,104.8267,89.4415,4.9855,3.6423,-10.2031
s27d952,0.1547,2166.0,37.8827,29.4027,12.987,3.8682,47.3791
s28d952,0.1689,10431.0,27.0424,26.1002,8.4081,11.7438,88.2783
s29d952,0.203,3909.0,17.6483,21.8555,3.4105,6.107,214.5519
s30d952,0.1676,1418.0,41.644,38.0006,1.0543,0.4118,-3.2498
s31d952,0.5089,1369.0,-14.0233,-10.965,1.1933,0.8802,-6.4346
s32d952,0.8523,2978.0,34.2045,31.7491,6.4605,10.7612,396.3236
s33d952,0.3005,11196.0,15.9052,15.6047,3.2965,3.3661,33.2601
s34d952,0.0714,4948.0,10.1959,10.9943,2.2976,0.634,22.5999
s35d952,0.3214,5913.0,33.8776,18.0695,2.7096,1.6049,23.1843
s36d952,0.3768,2527.0,23.9996,25.0353,4.6567,6.3083,-34.5356
s37d952,0.1769,2206.0,24.1516,23.185,2.5475,4.6228,300.9729
s38d952,0.2583,3232.0,24.965,26.6403,7.007,5.872,-614.4173
s39d952,0.1557,1469.0,21.0842,21.9173,1.6804,0.9573,75.8425
s40d952,1.8749,12781.0,31.4346,26.3705,5.2257,3.8538,107.3661
s41d952,0.2287,4658.0,22.0753,22.0342,4.0218,1.9891,50.0409
s42d952,0.4333,4603.0,10.2806,9.6636,1.5972,0.2266,8.7626
s43d952,0.0907,2870.0,32.0968,25.1686,5.6525,1.0375,53.255
s44d952,2.4171,11880.0,250.214,-98.57,2.0993,9.2693,-46.4615
s45d952,0.2247,1861.0,15.3879,13.576,1.2227,0.544,12.5869
s46d952,0.2774,14226.0,22.1015,19.0383,5.4794,6.3917,-393.2727
s47d952,0.1475,5117.0,20.1866,19.8022,2.7961,2.3325,-280.177
s48d952,1.5563,6233.0,22.5123,21.794,1.8227,1.6662,-53.469
s49d952,0.3582,4604.0,48.6315,38.9724,3.2585,1.2402,217.9008
s50d952,0.2246,1638.0,19.7213,17.9479,2.2334,1.0281,-16.6578
s51d952,9.1081,35100.0,30.9508,16.4205,1.9334,0.8946,18.0373
s52d952,0.4969,7016.0,25.0016,25.3099,5.4787,3.4808,931.7928
s53d952,0.6196,3458.0,8.4815,7.9611,1.7064,0.3169,-41.1894
s0d953,0.9536,6259.0,22.4702,50.7394,1.3634,1.8956,-417.4395
s1d953,0.492,7087.0,28.4152,24.9919,4.5333,2.9101,80.4132
s2d953,0.3462,7731.0,41.1626,39.5484,6.6659,4.774,-956.6899
s3d953,1.5687,5643.0,14.7879,12.9619,1.4141,0.508,-35.127
s4d953,2.183,21533.0,35.3647,29.4042,3.9461,2.9276,-103.3355
s5d953,0.7682,6093.0,27.1371,29.8728,4.1318,5.7179,-468.7661
s6d953,0.7564,14338.0,5.0941,4.7711,1.2591,0.4221,119.5977
s7d953,0.5278,8140.0,20.4024,20.0632,4.8291,6.5268,-203.1375
s8d953,0.4419,5211.0,20.8586,19.8663,4.9893,4.1567,-80.1404
s9d953,1.1651,14239.0,5.2667,5.6565,3.2824,1.0244,9.853
s10d953,4.3134,15826.0,34.3267,32.7116,2.3144,2.5613,-119.0415
s11d953,0.2923,2780.0,21.5685,20.0286,3.6856,4.3507,89.4399
s12d953,2.2971,11860.0,7.9893,7.5629,2.3356,0.9397,15.838
s13d953,0.077,8539.0,49.6213,49.0123,16.2385,12.073,61.7784
s14d953,0.7698,3693.0,24.1721,22.4965,1.6621,2.9042,239.3134
s15d953,1.1667,4184.0,25.0783,22.3483,2.6666,2.5032,53.4318
s16d953,0.221,5211.0,118.3377,23.5196,1.4294,1.4042,42.7577
s17d953,0.1561,832.0,-56.8663,-38.4885,1.1953,1.7932,-40.074
s18d953,0.6017,8458.0,20.5826,19.755,4.6178,3.6685,20.9329
s19d953,2.7924,12775.0,31.6338,33.6276,2.9622,2.8038,105.2098
s20d953,0.9388,9362.0,16.7821,16.7671,3.3862,2.0089,-53.6207
s21d953,0.2105,4913.0,46.7719,43.2549,5.4545,3.5083,66.3333
s22d953,1.1741,5556.0,34.344,43.7651,3.1779,3.3172,22.3897
s23d953,1.9775,11100.0,21.3757,19.4201,2.9046,4.8123,29.1025
s24d953,0.7337,3904.0,-51.8217,52.617,2.5708,4.7995,263.4736
s25d953,2.2307,10370.0,18.8521,18.8625,3.093,3.6472,59.3021
s26d953,1.4626,31861.0,98.7986,84.2982,4.6988,3.4328,-9.6163
s27d953,0.2114,2718.0,37.1301,28.8185,12.729,3.7913,46.4378
s28d953,0.1602,10487.0,26.6783,25.7488,8.2949,11.5857,87.0898
s29d953,0.3836,6308.0,17.2676,21.384,3.3369,5.9752,209.924
s30d953,0.161,947.0,40.0302,36.528,1.0134,0.3958,-3.1238
s31d953,1.2058,2683.0,-13.2715,-10.3772,1.1293,0.833,-6.0896
s32d953,1.3644,5068.0,32.5086,30.175,6.1402,10.2277,376.6742
s33d953,0.2855,11071.0,15.5698,15.2757,3.227,3.2952,32.5588
s34d953,0.1302,5767.0,9.9802,10.7617,2.249,0.6206,22.1218
s35d953,0.4664,7616.0,32.9112,17.5541,2.6323,1.5591,22.523
s36d953,0.649,2708.0,23.6853,24.7075,4.5957,6.2257,-34.0834
s37d953,0.2468,2744.0,23.4253,22.4878,2.4709,4.4838,291.9226
s38d953,0.2434,4004.0,24.6231,26.2754,6.911,5.7915,-606.0006
s39d953,0.3098,1554.0,20.9024,21.7284,1.6659,0.949,75.1887
s40d953,1.6743,14008.0,30.2548,25.3807,5.0296,3.7092,103.3365
s41d953,0.528,9141.0,21.5747,21.5345,3.9306,1.944,48.9061
s42d953,0.4931,4643.0,9.8811,9.2881,1.5351,0.2178,8.4221
s43d953,0.1751,4953.0,32.0679,25.146,5.6474,1.0366,53.2071
s44d953,2.6414,10787.0,241.0102,-94.9442,2.0221,8.9284,-44.7525
s45d953,0.3785,3026.0,14.8467,13.0985,1.1797,0.5248,12.1441
s46d953,0.2112,10600.0,21.6083,18.6134,5.3571,6.249,-384.4958
s47d953,0.2536,5661.0,19.7211,19.3456,2.7316,2.2787,-273.7166
s48d953,1.5759,6271.0,21.0623,20.3902,1.7053,1.5588,-50.025
s49d953,0.8988,10625.0,46.2053,37.0281,3.0959,1.1784,207.0297
s50d953,0.2485,1689.0,19.0851,17.3689,2.1614,0.9949,-16.1205
s51d953,8.183,34695.0,28.0221,14.8667,1.7505,0.81,16.3305
s52d953,0.7971,11771.0,24.6386,24.9424,5.3992,3.4302,918.2648
s53d953,0.965,5192.0,8.1243,7.6258,1.6345,0.3036,-39.4545
s0d954,0.9777,5085.0,23.2549,52.5115,1.411,1.9618,-432.0183
s1d954,0.404,7387.0,27.7732,24.4273,4.4309,2.8443,78.5966
s2d954,0.3698,9105.0,40.6251,39.032,6.5788,4.7116,-944.1972
s3d954,0.787,2666.0,14.7472,12.9262,1.4102,0.5066,-35.0302
s4d954,1.9392,20252.0,35.6594,29.6493,3.979,2.952,-104.1966
s5d954,0.407,4530.0,27.2896,30.0406,4.155,5.75,-471.3996
s6d954,0.7014,14067.0,4.9333,4.6204,1.2193,0.4087,115.8209
s7d954,0.3676,5777.0,20.1498,19.8148,4.7694,6.4459,-200.6224
s8d954,0.2577,4040.0,20.8853,19.8917,4.9957,4.162,-80.243
s9d954,0.7593,12621.0,5.272,5.6622,3.2857,1.0254,9.8629
s10d954,2.8976,14178.0,33.3572,31.7878,2.249,2.489,-115.6793
s11d954,0.1699,1958.0,21.2965,19.776,3.6391,4.2958,88.312
s12d954,2.0455,9202.0,8.0773,7.6462,2.3613,0.9501,16.0124
s13d954,0.052,6280.0,49.351,48.7453,16.15,12.0072,61.4418
s14d954,0.4552,2669.0,23.6797,22.0382,1.6282,2.8451,234.4385
s15d954,2.5214,5425.0,23.9755,21.3656,2.5493,2.3931,51.0824
s16d954,0.1242,3228.0,118.1264,23.4776,1.4268,1.4017,42.6813
s17d954,0.0334,395.0,-56.8663,-38.4885,1.1953,1.7932,-40.074
s18d954,0.389,5867.0,20.6206,19.7915,4.6263,3.6753,20.9715
s19d954,1.2642,5797.0,31.3547,33.3309,2.9361,2.779,104.2814
s20d954,0.9936,7472.0,17.0518,17.0366,3.4406,2.0411,-54.4824
s21d954,0.1256,3911.0,46.5494,43.0492,5.4285,3.4916,66.0179
s22d954,0.3802,3009.0,34.5481,44.0252,3.1968,3.3369,22.5227
s23d954,1.3236,7651.0,21.3117,19.3619,2.8959,4.7979,29.0153
s24d954,0.3022,1317.0,-51.9146,52.7114,2.5754,4.8082,263.9462
s25d954,1.0365,5988.0,18.6305,18.6407,3.0566,3.6043,58.605
s26d954,0.5616,14118.0,97.3683,83.0778,4.6308,3.3831,-9.4771
s27d954,0.1077,1521.0,37.3662,29.0018,12.8099,3.8154,46.7331
s28d954,0.1522,10750.0,26.4489,25.5273,8.2236,11.4861,86.3407
s29d954,0.1928,3850.0,17.3539,21.491,3.3536,6.0051,210.9736
s30d954,0.1314,947.0,40.5812,37.0309,1.0274,0.4013,-3.1668
s31d954,0.4857,2198.0,-13.3582,-10.445,1.1367,0.8385,-6.1294
s32d954,0.9447,2947.0,32.3487,30.0265,6.11,10.1774,374.8205
s33d954,0.2293,9990.0,15.5128,15.2197,3.2151,3.2831,32.4394
s34d954,0.1614,6606.0,9.7253,10.4869,2.1915,0.6047,21.5568
s35d954,0.274,5333.0,33.1089,17.6595,2.6481,1.5685,22.6583
s36d954,0.5316,3260.0,23.6733,24.6948,4.5933,6.2226,-34.066
s37d954,0.2222,2306.0,23.0115,22.0906,2.4272,4.4046,286.7661
s38d954,0.2128,3479.0,24.4521,26.0929,6.8631,5.7513,-601.7923
s39d954,0.2479,2123.0,20.4177,21.2245,1.6273,0.927,73.4452
s40d954,1.5039,11273.0,29.5208,24.7649,4.9076,3.6192,100.8292
s41d954,0.4431,7092.0,21.3125,21.2728,3.8828,1.9204,48.3116
s42d954,0.2626,3027.0,9.7746,9.1879,1.5186,0.2154,8.3313
s43d954,0.1377,4446.0,31.8946,25.0101,5.6169,1.031,52.9195
s44d954,2.5135,10130.0,235.2311,-92.6676,1.9736,8.7143,-43.6794
s45d954,0.2638,2047.0,14.7075,12.9757,1.1686,0.5199,12.0303
s46d954,0.1992,10302.0,21.3911,18.4263,5.3033,6.1862,-380.6307
s47d954,0.1288,4174.0,19.8926,19.5138,2.7554,2.2986,-276.0967
s48d954,0.8307,3232.0,20.8448,20.1796,1.6877,1.5427,-49.5084
s49d954,0.3566,4626.0,45.9555,36.828,3.0792,1.172,205.9107
s50d954,0.1483,1450.0,19.017,17.3069,2.1537,0.9914,-16.0629
s51d954,5.0354,16535.0,28.5546,15.1492,1.7838,0.8254,16.6409
s52d954,0.9465,13795.0,25.2656,25.5771,5.5366,3.5175,941.6314
s53d954,0.443,2830.0,8.0782,7.5825,1.6252,0.3019,-39.2306
s0d955,0.7441,5804.0,23.4642,52.984,1.4237,1.9795,-435.9059
s1d955,0.3244,7423.0,28.0483,24.6693,4.4748,2.8725,79.3752
s2d955,0.3078,6240.0,41.2809,39.662,6.685,4.7877,-959.4382
s3d955,1.9858,6035.0,15.4947,13.5814,1.4817,0.5323,-36.8059
s4d955,3.7428,35738.0,37.7224,31.3645,4.2092,3.1228,-110.2245
s5d955,0.5338,5736.0,26.9237,29.6379,4.0993,5.6729,-465.0792
s6d955,0.4868,11007.0,4.9199,4.6079,1.216,0.4076,115.5062
s7d955,0.2651,5198.0,20.3519,20.0135,4.8172,6.5106,-202.6345
s8d955,0.2654,3918.0,20.9654,19.968,5.0148,4.178,-80.5509
s9d955,0.4521,8034.0,5.2455,5.6337,3.2692,1.0202,9.8132
s10d955,2.5822,11393.0,32.6604,31.1237,2.2021,2.437,-113.2627
s11d955,0.1778,2147.0,21.0925,19.5866,3.6042,4.2547,87.4661
s12d955,1.6903,8857.0,8.1179,7.6846,2.3732,0.9548,16.0928
s13d955,0.0605,7692.0,48.9296,48.329,16.0121,11.9047,60.9172
s14d955,0.4729,2877.0,23.8587,22.2049,1.6405,2.8666,236.2112
s15d955,1.4141,4810.0,24.1259,21.4996,2.5653,2.4081,51.4028
s16d955,0.0943,2881.0,118.9716,23.6456,1.437,1.4117,42.9867
s17d955,0.0557,600.0,-57.3864,-38.8405,1.2062,1.8096,-40.4405
s18d955,0.4206,7799.0,20.5331,19.7075,4.6067,3.6597,20.8826
s19d955,2.3618,10681.0,32.1455,34.1716,3.0101,2.8491,106.9117
s20d955,0.4762,5795.0,16.9537,16.9386,3.4208,2.0294,-54.1691
s21d955,0.0891,2665.0,46.613,43.108,5.436,3.4964,66.108
s22d955,0.7821,4155.0,34.0123,43.3424,3.1472,3.2851,22.1734
s23d955,1.0551,6830.0,21.4398,19.4783,2.9133,4.8267,29.1897
s24d955,0.2034,1189.0,-51.8217,52.617,2.5708,4.7995,263.4736
s25d955,1.1632,6881.0,18.7551,18.7655,3.077,3.6285,58.9971
s26d955,0.3744,9139.0,98.1856,83.7752,4.6696,3.4115,-9.5567
s27d955,0.1987,2023.0,37.0416,28.7498,12.6986,3.7823,46.3271
s28d955,0.1611,11338.0,26.2568,25.3419,8.1638,11.4027,85.7136
s29d955,0.2541,4077.0,17.3971,21.5444,3.3619,6.02,211.4984
s30d955,0.1162,956.0,40.8568,37.2823,1.0343,0.404,-3.1883
s31d955,0.4771,2068.0,-13.5028,-10.558,1.149,0.8476,-6.1957
s32d955,0.7524,2551.0,32.7326,30.3829,6.1825,10.2982,379.2694
s33d955,0.1851,7760.0,15.42,15.1287,3.1959,3.2634,32.2454
s34d955,0.1651,6345.0,9.6273,10.3812,2.1695,0.5986,21.3395
s35d955,0.1792,4755.0,33.1418,17.6771,2.6508,1.5701,22.6808
s36d955,0.36,2379.0,23.4919,24.5057,4.5582,6.1749,-33.8051
s37d955,0.1038,1311.0,23.1382,22.2122,2.4406,4.4289,288.3446
s38d955,0.1423,4372.0,24.5718,26.2206,6.8967,5.7795,-604.7381
s39d955,0.1812,1933.0,20.4783,21.2875,1.6321,0.9298,73.6631
s40d955,0.8435,6401.0,29.8092,25.0068,4.9555,3.6545,101.8142
s41d955,0.3556,5462.0,21.384,21.3442,3.8959,1.9268,48.4737
s42d955,0.3756,3641.0,9.9433,9.3465,1.5448,0.2192,8.475
s43d955,0.1662,4988.0,32.2846,25.3159,5.6856,1.0436,53.5666
s44d955,2.1417,8007.0,231.5924,-91.2341,1.9431,8.5795,-43.0037
s45d955,0.2001,2336.0,14.5992,12.8802,1.16,0.5161,11.9417
s46d955,0.1986,12001.0,21.1557,18.2236,5.2449,6.1182,-376.4435
s47d955,0.1471,5295.0,19.7946,19.4177,2.7418,2.2872,-274.7367
s48d955,2.2685,8422.0,22.4398,21.7238,1.8169,1.6608,-53.2968
s49d955,0.295,3844.0,46.2053,37.0281,3.0959,1.1784,207.0297
s50d955,0.1583,1318.0,18.9261,17.2242,2.1434,0.9866,-15.9861
s51d955,5.0046,17422.0,28.5546,15.1492,1.7838,0.8254,16.6409
s52d955,1.0378,9509.0,25.8706,26.1896,5.6691,3.6018,964.1781
s53d955,0.868,5833.0,8.2856,7.7772,1.667,0.3096,-40.238
s0d956,0.5435,3730.0,23.595,53.2794,1.4317,1.9905,-438.3357
s1d956,0.5693,8693.0,29.4108,25.8676,4.6922,3.012,83.2309
s2d956,0.2686,6082.0,41.3669,39.7446,6.699,4.7976,-961.4371
s3d956,1.9396,7211.0,14.9374,13.093,1.4284,0.5132,-35.4822
s4d956,2.319,24525.0,37.0838,30.8336,4.138,3.0699,-108.3587
s5d956,0.561,4664.0,27.686,30.477,4.2154,5.8336,-478.2468
s6d956,0.6512,13198.0,4.9735,4.6581,1.2292,0.4121,116.7651
s7d956,0.4567,7593.0,20.8487,20.502,4.9348,6.6695,-207.5809
s8d956,0.433,4018.0,21.4995,20.4768,5.1426,4.2844,-82.6031
s9d956,0.8248,10229.0,5.2667,5.6565,3.2824,1.0244,9.853
s10d956,1.685,8585.0,32.2665,30.7484,2.1755,2.4076,-111.8969
s11d956,0.1763,2991.0,21.3373,19.8139,3.646,4.3041,88.4812
s12d956,1.4691,8258.0,8.1584,7.723,2.3851,0.9596,16.1733
s13d956,0.0937,10012.0,50.3051,49.6877,16.4623,12.2394,62.6297
s14d956,0.5702,3149.0,24.7092,22.9964,1.699,2.9688,244.6315
s15d956,1.5436,4405.0,24.9279,22.2143,2.6506,2.4881,53.1115
s16d956,0.1167,3002.0,119.6056,23.7716,1.4447,1.4192,43.2158
s17d956,0.0863,564.0,-56.8663,-38.4885,1.1953,1.7932,-40.074
s18d956,0.4573,6303.0,20.7956,19.9594,4.6656,3.7065,21.1495
s19d956,2.302,10561.0,32.7037,34.765,3.0624,2.8986,108.7683
s20d956,0.923,7043.0,17.2847,17.2693,3.4876,2.069,-55.2266
s21d956,0.1707,4239.0,46.3111,42.8288,5.4007,3.4737,65.6799
s22d956,0.6824,3812.0,34.1398,43.505,3.159,3.2975,22.2566
s23d956,1.8067,9837.0,22.294,20.2543,3.0294,5.019,30.3527
s24d956,0.312,1293.0,-52.4724,53.2777,2.603,4.8598,266.7818
s25d956,1.3039,5341.0,18.8798,18.8902,3.0975,3.6526,59.3893
s26d956,0.5537,11234.0,100.0247,85.3443,4.7571,3.4754,-9.7357
s27d956,0.1701,1741.0,37.8827,29.4027,12.987,3.8682,47.3791
s28d956,0.2208,15787.0,26.6831,25.7534,8.2964,11.5878,87.1055
s29d956,0.244,4496.0,17.6129,21.8117,3.4036,6.0947,214.1225
s30d956,0.0728,900.0,40.7387,37.1745,1.0313,0.4028,-3.1791
s31d956,0.6492,2359.0,-13.8498,-10.8293,1.1785,0.8693,-6.355
s32d956,1.0733,3666.0,33.3725,30.9769,6.3034,10.4995,386.6843
s33d956,0.2962,9465.0,15.3558,15.0657,3.1826,3.2499,32.1111
s34d956,0.091,4355.0,9.7253,10.4869,2.1915,0.6047,21.5568
s35d956,0.2685,4777.0,33.6579,17.9524,2.6921,1.5945,23.034
s36d956,0.6765,4442.0,24.2535,25.3001,4.7059,6.3751,-34.9009
s37d956,0.2066,2310.0,23.248,22.3176,2.4522,4.4499,289.7127
s38d956,0.1068,2543.0,24.6402,26.2936,6.9158,5.7955,-606.4215
s39d956,0.4016,1783.0,20.4783,21.2875,1.6321,0.9298,73.6631
s40d956,1.1501,8328.0,30.3335,25.4467,5.0427,3.7188,103.6051
s41d956,0.4066,5919.0,21.7416,21.7011,3.961,1.959,49.2843
s42d956,0.2899,3558.0,9.9166,9.3214,1.5406,0.2186,8.4523
s43d956,0.1351,4998.0,32.2701,25.3046,5.6831,1.0431,53.5426
s44d956,2.3907,10790.0,230.9503,-90.9812,1.9377,8.5557,-42.8845
s45d956,0.3459,3482.0,14.8621,13.1121,1.1809,0.5254,12.1568
s46d956,0.3207,15174.0,21.9273,18.8882,5.4362,6.3413,-390.1726
s47d956,0.1258,4269.0,19.8273,19.4497,2.7463,2.291,-275.19
s48d956,1.5901,5176.0,22.1861,21.4781,1.7963,1.642,-52.6941
s49d956,0.39,5495.0,47.3114,37.9145,3.1701,1.2066,211.9857
s50d956,0.1995,1465.0,19.6077,17.8445,2.2206,1.0222,-16.5619
s51d956,4.4402,15290.0,28.0887,14.902,1.7547,0.8119,16.3693
s52d956,0.683,8719.0,26.1566,26.4791,5.7318,3.6416,974.8365
s53d956,0.8181,4207.0,8.4585,7.9395,1.7018,0.3161,-41.0774
s0d957,0.7059,5303.0,23.1765,52.3343,1.4063,1.9552,-430.5604
s1d957,0.3499,9017.0,29.4108,25.8676,4.6922,3.012,83.2309
s2d957,0.3883,6650.0,41.7862,40.1475,6.7669,4.8463,-971.1814
s3d957,0.9742,4013.0,14.8015,12.9738,1.4154,0.5085,-35.1593
s4d957,2.9777,30446.0,35.3156,29.3634,3.9407,2.9236,-103.192
s5d957,0.5663,5047.0,27.0152,29.7386,4.1132,5.6922,-466.6593
s6d957,0.522,10819.0,4.8126,4.5074,1.1895,0.3987,112.9883
s7d957,0.6528,10515.0,20.9497,20.6014,4.9587,6.7018,-208.5869
s8d957,0.3617,4673.0,21.2058,20.197,5.0723,4.2259,-81.4744
s9d957,0.965,10779.0,5.2561,5.6451,3.2758,1.0223,9.8331
s10d957,1.58,8558.0,31.4182,29.94,2.1183,2.3443,-108.955
s11d957,0.4512,6150.0,21.8949,20.3317,3.7413,4.4165,90.7933
s12d957,2.1611,11006.0,7.9352,7.5117,2.3198,0.9333,15.7307
s13d957,0.0911,10291.0,49.7406,49.1301,16.2775,12.102,61.9269
s14d957,0.3854,2408.0,24.1273,22.4548,1.659,2.8988,238.8702
s15d957,1.531,4822.0,24.577,21.9016,2.6133,2.4531,52.3639
s16d957,0.1293,2771.0,119.183,23.6876,1.4396,1.4142,43.0631
s17d957,0.0863,664.0,-56.1728,-38.0191,1.1807,1.7713,-39.5853
s18d957,0.743,8853.0,20.8754,20.0361,4.6835,3.7207,21.2307
s19d957,3.4802,15734.0,32.192,34.221,3.0145,2.8532,107.0664
s20d957,0.9002,8306.0,16.966,16.9508,3.4233,2.0309,-54.2082
s21d957,0.1398,3772.0,46.0728,42.6084,5.373,3.4559,65.3419
s22d957,0.5683,3616.0,33.4509,42.6271,3.0953,3.2309,21.8075
s23d957,1.3739,8042.0,21.4611,19.4977,2.9162,4.8315,29.2188
s24d957,0.3821,1557.0,-52.0541,52.853,2.5823,4.8211,264.6551
s25d957,2.2601,10229.0,18.9629,18.9734,3.1111,3.6687,59.6507
s26d957,0.7685,16648.0,98.9008,84.3854,4.7037,3.4364,-9.6263
s27d957,0.2614,2741.0,37.2924,28.9445,12.7846,3.8079,46.6409
s28d957,0.3588,22151.0,26.4244,25.5038,8.216,11.4755,86.261
s29d957,0.3634,6284.0,17.5345,21.7145,3.3885,6.0676,213.1683
s30d957,0.0998,680.0,40.1089,36.5999,1.0154,0.3966,-3.13
s31d957,1.0441,2798.0,-13.7052,-10.7163,1.1662,0.8603,-6.2886
s32d957,1.2222,3934.0,32.3167,29.9968,6.104,10.1673,374.4498
s33d957,0.3043,12699.0,15.2701,14.9817,3.1649,3.2317,31.9321
